StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,mTurkID,age,age_1_TEXT,sex,ethnic,educ,income,politic,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Article01,Article02,Article03,Article04,Article05,Article06,Article07,Article08,Article09,Article10,Article11,Article12,Article13,Article14,Article15,Article16,Article17,Article18,Article19,Article20,Q44,mTurkCor,comment,Condition,mTurkCor - Topics
7/24/2019 0:44,7/24/2019 1:03,0,50.39.117.110,100,1121,1,7/24/2019 1:03,R_11ZpNKtZK7S1H4D,,,,,45.51519775,-122.4167023,anonymous,EN,1,ARJ6SPCZJVARE,1,28,1,5,6,2,3,33.298,101.899,397.699,4,,,,,5,3,3,3,4,1,4,2,1,1,4,4,5,5,3,4,3,2,4,5,1,,,T1,
7/25/2019 19:15,7/25/2019 19:21,0,171.49.170.115,100,340,1,7/25/2019 19:21,R_R4tY8AnRQ2JvjZT,,,,,13.08459473,80.24841309,anonymous,EN,1,A3SLY0SJLJZ0J1,1,25,1,2,8,3,5,,,,,,,,,3,4,2,2,4,2,4,3,4,1,4,4,4,3,1,2,2,5,3,5,1,,priya@gmail.com,C,
7/25/2019 19:13,7/25/2019 19:22,0,71.115.145.137,100,577,1,7/25/2019 19:22,R_1CKPGOy21xxcxqn,,,,,43.16200256,-76.32369995,anonymous,EN,1,A3HW4QDJB63OQ2,1,29,1,5,7,3,2,,,,,0,0,203.064,0,2,5,3,3,4,2,4,3,1,1,3,4,4,3,1,4,3,2,4,4,1,,,T2,
7/25/2019 19:15,7/25/2019 19:31,0,24.47.237.2,100,919,1,7/25/2019 19:31,R_5nKJ93RaQSNYkYp,,,,,40.64689636,-73.93440247,anonymous,EN,1,A3PRX6CU0P34NE,1,30,1,5,7,2,5,,,,,,,,,3,3,4,3,2,2,2,2,1,1,1,3,3,3,5,3,3,5,4,4,1,,,C,
7/25/2019 19:18,7/25/2019 19:34,0,66.66.153.4,100,961,1,7/25/2019 19:34,R_1GK8mZpCyXOybUC,,,,,43.22070313,-77.59919739,anonymous,EN,1,A3IR7DFEKLLLO,1,42,1,5,7,2,2,,,,,2.964,207.507,208.145,2,2,2,3,2,3,2,2,2,1,1,1,3,3,4,4,3,4,3,5,4,1,,,T2,
7/25/2019 19:19,7/25/2019 19:38,0,24.225.114.170,100,1149,1,7/25/2019 19:38,R_bjfz8Nr9126rxwl,,,,,48.70480347,-95.75039673,anonymous,EN,1,A2YE7NBCK14VAQ,1,39,1,5,5,2,4,,,,,,,,,2,2,2,2,3,2,3,2,2,2,2,5,3,2,3,3,2,5,3,3,1,,"did my best the categories were kinda similiar like ""fake news"" and extreme bias could be easily be confused with eachother ",C,
7/25/2019 19:13,7/25/2019 19:39,0,68.33.30.98,100,1537,1,7/25/2019 19:39,R_3KYYYXtxVxvzwML,,,,,39.10899353,-77.24890137,anonymous,EN,1,AU2NVT51E749C,1,41,1,5,9,6,2,,,,,0,0,204.257,0,3,3,3,3,2,2,2,2,1,2,1,5,3,3,5,4,3,5,5,4,1,,Thanks!,T2,
7/25/2019 19:32,7/25/2019 19:39,0,66.168.166.114,100,412,1,7/25/2019 19:39,R_1FLDRVSz8PzNd7W,,,,,34.54849243,-87.00360107,anonymous,EN,1,A1LZWU72K42V92,1,50,1,5,6,2,4,,,,,,,,,3,4,2,3,2,2,4,2,1,1,3,2,4,4,3,3,5,4,4,3,1,,thank you,C,
7/25/2019 19:27,7/25/2019 19:41,0,47.196.64.154,100,791,1,7/25/2019 19:41,R_3RfXP2GKURoQ7Bf,,,,,27.90319824,-82.29109955,anonymous,EN,1,A2IUT0610X9CV0,1,32,1,5,3,1,5,,,,,219.587,219.587,220.754,1,5,3,1,2,2,4,2,4,2,2,1,4,5,5,3,5,5,3,5,3,1,,FAKERS,T2,
7/25/2019 19:21,7/25/2019 19:41,0,65.35.122.90,100,1205,1,7/25/2019 19:41,R_Y9ojI0hmW9d5Nn3,,,,,27.80439758,-82.27590179,anonymous,EN,1,A1AJG4BGSRPC93,1,35,2,2,7,4,5,4.332,131.987,285.667,6,,,,,2,3,3,4,3,2,3,2,5,1,1,3,3,4,2,3,3,4,4,3,1,,,T1,
7/25/2019 19:15,7/25/2019 19:41,0,172.91.194.160,100,1570,1,7/25/2019 19:41,R_3L5zCzRQbOEKTVD,,,,,34.39750671,-118.5568008,anonymous,EN,1,AYDILOZLKOAS8,1,34,1,4,7,7,4,,,,,167.043,167.043,247.011,1,3,2,2,4,2,2,2,3,1,1,1,3,3,4,3,3,2,5,2,4,1,,,T2,
7/25/2019 19:29,7/25/2019 19:42,0,71.52.15.124,100,781,1,7/25/2019 19:42,R_1M5nzjmdNj209Ig,,,,,28.90390015,-81.99690247,anonymous,EN,1,A1M1TSMJB12177,1,61,1,5,7,1,5,,,,,15.442,15.442,211.153,1,2,2,2,3,2,2,2,2,1,1,1,3,2,5,5,4,3,2,4,5,1,,,T2,
7/25/2019 19:18,7/25/2019 19:44,0,70.126.223.242,100,1540,1,7/25/2019 19:44,R_3iRv4TIdKznbWyS,,,,,27.73910522,-82.64350128,anonymous,EN,1,A171S8E9IFSHH2,1,32,1,5,7,1,3,,,,,0,0,234.144,0,3,4,2,5,4,2,2,2,5,1,4,3,3,5,5,4,4,3,4,3,1,,,T2,
7/25/2019 19:18,7/25/2019 19:45,0,76.183.236.17,100,1620,1,7/25/2019 19:46,R_1dzbra5lYc51uJh,,,,,32.83099365,-96.76920319,anonymous,EN,1,A130P4M9JPT4YA,1,49,1,5,9,3,4,,,,,,,,,2,4,3,3,2,2,2,2,1,1,1,4,3,4,4,3,3,5,5,4,1,,"Thank you.  In some cases, the bias was so far that it constituted fake news (as in, deceptive).  A few had fine journalistic standards but were presenting a particular view, so I put as 'political', though they had integrity.  There was also a nice one presenting a faith and science perspective that wasn't really journalism at all, just a nice philosphical essay.  I put as political, though to be fair it didn't fit into any of these, as it had no real agenda but wasn't journalism either.",C,
7/25/2019 19:15,7/25/2019 19:45,0,66.168.166.114,100,1804,1,7/25/2019 19:46,R_3pmalN5xvHnaIRo,,,,,34.54849243,-87.00360107,anonymous,EN,1,A2S96ZZ70YFPSK,1,45,2,5,6,2,5,13.498,13.498,1196.329,1,,,,,5,4,5,3,4,5,3,2,1,1,1,3,4,4,3,4,3,4,5,3,1,,,T1,
7/25/2019 19:16,7/25/2019 19:46,0,117.206.130.89,100,1828,1,7/25/2019 19:47,R_28zFGfK44q8UHtW,,,,,9.449996948,77.92001343,anonymous,EN,1,A3QZMGTVA4VO44,1,36,1,1,7,2,1,,,,,0,0,239.118,0,5,4,3,5,5,2,2,3,1,2,3,3,5,3,2,5,2,3,4,2,1,,,T2,
7/25/2019 19:21,7/25/2019 19:49,0,98.21.206.70,100,1686,1,7/25/2019 19:49,R_2xJLegRq4Le9kvs,,,,,41.02870178,-92.79460144,anonymous,EN,1,A1IFIK8J49WBER,1,57,2,5,5,3,2,16.658,16.658,1112.057,1,,,,,5,4,2,5,2,2,4,3,1,2,1,3,3,5,1,3,4,2,5,1,1,,,T1,
7/25/2019 19:13,7/25/2019 19:49,0,69.254.180.97,100,2197,1,7/25/2019 19:49,R_8hNRFLEVyOCKTfP,,,,,30.83320618,-88.09339905,anonymous,EN,1,A175ZTL2OZO9YU,1,48,2,5,6,2,4,7.205,15.976,1087.184,7,,,,,2,4,2,2,3,2,4,2,1,1,1,5,3,3,5,5,4,5,4,5,1,,,T1,
7/25/2019 19:17,7/25/2019 19:54,0,117.199.132.219,100,2262,1,7/25/2019 19:54,R_3ebnO9VdK9PpngX,,,,,9.919006348,78.11950684,anonymous,EN,1,A1TXOZQU1O4F0N,1,40,1,2,5,2,3,,,,,,,,,2,5,1,5,4,1,2,2,1,1,2,4,1,1,4,4,4,2,4,5,1,,sherlin1234@gmail.com,C,
7/25/2019 19:44,7/25/2019 19:55,0,103.82.211.200,100,672,1,7/25/2019 19:55,R_237EeYGHRMn2HKy,,,,,12.40930176,77.77841187,anonymous,EN,1,A2SKH7WZUEDGGI,1,39,1,4,7,2,7,,,,,,,,,4,4,3,5,4,2,1,2,2,5,2,5,3,4,5,2,2,4,2,3,1,,,C,
7/25/2019 19:37,7/25/2019 19:56,0,71.56.135.96,100,1120,1,7/25/2019 19:56,R_XMM9zHXxumtXeNj,,,,,45.48170471,-122.4156036,anonymous,EN,1,A22QD6M0A2C77C,1,46,1,5,7,4,4,,,,,,,,,5,4,3,2,4,2,3,2,1,1,1,4,3,4,3,3,2,5,4,3,1,,,C,
7/25/2019 19:23,7/25/2019 19:57,0,98.109.17.188,100,2007,1,7/25/2019 19:57,R_0BTFtkx68fSReKJ,,,,,40.78689575,-74.25350189,anonymous,EN,1,A26GF078IX9A43,1,40,2,3,9,6,5,,,,,0,0,237.301,0,3,3,2,5,4,2,2,2,1,1,1,5,5,2,5,3,3,5,5,3,1,,,T2,
7/25/2019 19:16,7/25/2019 19:57,0,157.51.117.93,100,2460,1,7/25/2019 19:57,R_3qqfa6sgE8HRxcp,,,,,13.08459473,80.24841309,anonymous,EN,1,A39N0WW02VT0MB,1,26,1,2,7,4,6,331.999,331.999,1730.299,1,,,,,3,3,5,4,4,4,2,3,3,3,5,3,5,4,5,3,3,5,1,4,1,,,T1,
7/25/2019 19:17,7/25/2019 19:59,0,49.204.140.192,100,2567,1,7/25/2019 19:59,R_1NmDxN8p36DXhlr,,,,,11.00549316,76.96609497,anonymous,EN,1,A2XI3DX3IJ1TAV,1,38,2,2,9,1,2,,,,,,,,,5,4,4,5,2,2,5,3,1,1,3,4,5,5,3,5,5,4,4,4,1,,,C,
7/25/2019 19:49,7/25/2019 20:02,0,98.235.69.98,100,758,1,7/25/2019 20:02,R_8c3QEYmAOeARLON,,,,,41.27229309,-75.88870239,anonymous,EN,1,A1945USNZHTROX,1,39,1,5,7,4,4,,,,,0,0,215.754,0,3,2,2,2,3,2,3,2,1,1,1,2,4,5,5,5,3,5,5,2,1,,,T2,
7/25/2019 19:26,7/25/2019 20:04,0,104.4.233.225,100,2281,1,7/25/2019 20:04,R_22y88OZLi4RoIFW,,,,,33.91679382,-118.3432007,anonymous,EN,1,A1JKSAQ8UNCE7B,1,45,2,5,6,3,2,,,,,4.466,210.314,211.586,3,5,5,3,5,5,3,3,2,1,2,1,4,3,3,5,4,5,5,5,5,1,,,T2,
7/25/2019 19:22,7/25/2019 20:13,0,71.232.227.212,100,3099,1,7/25/2019 20:13,R_8A4Cdyj4T05j2Zr,,,,,41.71130371,-70.47750092,anonymous,EN,1,ANFWGSQ8BQRZ,1,44,1,5,9,1,4,,,,,,,,,3,2,2,3,4,2,2,2,1,1,1,4,3,4,5,4,3,4,5,4,1,,,C,
7/25/2019 19:24,7/25/2019 20:13,0,73.177.126.243,100,2942,1,7/25/2019 20:13,R_xtMQKe7VPLakb7z,,,,,32.46989441,-90.11019897,anonymous,EN,1,A1PAY3X73PQ16S,1,51,2,5,9,4,5,,,,,,,,,5,3,3,4,4,3,3,3,1,1,1,4,4,3,5,3,4,2,4,5,1,,,C,
7/25/2019 19:26,7/25/2019 20:16,0,76.187.65.25,100,2954,1,7/25/2019 20:16,R_C1TK6MYzOQdV8E9,,,,,33.1493988,-96.82800293,anonymous,EN,1,A2MCG5W6LHSRG9,1,34,1,5,6,2,5,18.755,18.755,973.423,1,,,,,5,3,5,4,4,5,3,2,1,1,1,3,5,4,4,3,3,5,5,4,1,,,T1,
7/25/2019 19:17,7/25/2019 20:22,0,73.198.13.141,100,3908,1,7/25/2019 20:22,R_3j3ENNGWkVoOhOj,,,,,39.37730408,-74.61229706,anonymous,EN,1,A3UV55HC87DO9C,1,28,1,5,7,3,4,,,,,,,,,2,5,5,5,2,1,5,3,1,2,2,5,3,3,3,5,2,3,5,3,1,,,C,
7/25/2019 19:18,7/25/2019 20:26,0,23.28.34.8,100,4085,1,7/25/2019 20:26,R_3qeupLPwmEeASAF,,,,,42.66140747,-84.07209778,anonymous,EN,1,A3OJCWC178255T,1,31,2,5,6,2,4,9.899,1126.012,2035.94,3,,,,,3,3,2,3,2,2,2,2,1,1,1,4,3,2,3,3,3,3,4,3,1,,,T1,
7/25/2019 19:59,7/25/2019 20:28,0,107.2.16.121,100,1696,1,7/25/2019 20:28,R_uwCPOa6Jn8IZCE1,,,,,32.33659363,-111.1771011,anonymous,EN,1,A610SH5RY1NG1,1,35,1,5,5,4,5,,,,,0,0,208.557,0,5,2,2,3,4,5,3,2,1,1,1,4,2,3,3,3,4,2,5,5,1,,,T2,
7/25/2019 19:18,7/25/2019 20:35,0,24.218.18.163,100,4629,1,7/25/2019 20:35,R_11YgJJOdgqc0NSW,,,,,42.27830505,-71.15930176,anonymous,EN,1,A3HTLXAPOBCVVO,1,49,2,5,7,2,4,22.548,22.548,1092.479,1,,,,,3,3,2,3,3,3,2,2,1,1,1,4,3,4,3,4,3,3,5,5,1,,,T1,
7/25/2019 19:26,7/25/2019 20:36,0,24.45.7.187,100,4196,1,7/25/2019 20:36,R_23WSpQ21ZdxUUjM,,,,,40.84460449,-74.57489777,anonymous,EN,1,A3BHRFFG75X3GO,1,37,1,2,7,3,5,,,,,,,,,5,4,2,4,3,2,2,2,1,1,1,3,4,3,4,4,4,5,4,4,1,,,C,
7/25/2019 19:33,7/25/2019 20:37,0,67.242.39.239,100,3829,1,7/25/2019 20:37,R_cTl6Cwi6fMsZh6h,,,,,42.92849731,-76.55909729,anonymous,EN,1,A314XJY8V1YL12,1,47,2,5,9,4,4,15.487,20.095,853.221,2,,,,,2,2,3,3,3,2,2,2,1,1,1,4,3,3,5,2,3,5,3,5,1,,,T1,
7/25/2019 19:39,7/25/2019 20:39,0,108.74.192.75,100,3604,1,7/25/2019 20:39,R_2xSr15ddrEZFkcG,,,,,35.12930298,-80.86399841,anonymous,EN,1,A1B4KC5KP7FH1Z,1,53,1,5,5,1,4,39.683,39.683,433.842,1,,,,,2,2,3,2,3,2,2,2,2,5,1,4,5,5,5,3,4,2,5,3,1,,leecalebro@gmail.com,T1,
7/25/2019 19:57,7/25/2019 20:40,0,117.96.243.59,100,2580,1,7/25/2019 20:40,R_29m1h9FGnKq4C6y,,,,,30.73629761,76.78839111,anonymous,EN,1,A3NHMKVK98NY7I,1,28,1,2,7,1,3,13.207,13.207,1838.592,1,,,,,5,4,2,2,4,2,4,4,1,1,2,3,2,5,3,2,3,2,3,2,1,,,T1,
7/23/2019 20:58,7/25/2019 20:43,0,157.41.93.100,100,171865,1,7/25/2019 20:43,R_1gtnz64TadqtABF,,,,,20.2723999,85.83389282,anonymous,EN,1,A9KSSJXDB6GPE,1,5,1,2,7,2,2,11.588,11.588,1089.69,1,,,,,5,4,4,5,4,5,2,5,2,5,3,1,4,4,5,5,3,5,5,2,1,,poornimar.12@gmail.com,T1,
7/25/2019 20:32,7/25/2019 20:53,0,67.11.212.123,100,1235,1,7/25/2019 20:53,R_DzQG2BG1CPluoJr,,,,,29.55310059,-98.35980225,anonymous,EN,1,A2MKXI4KCRRI7Y,1,34,1,5,9,5,5,,,,,,,,,2,3,3,2,4,2,2,2,1,1,1,4,2,2,1,5,5,5,2,3,1,,,C,
7/25/2019 20:41,7/25/2019 20:54,0,96.249.157.50,100,803,1,7/25/2019 20:54,R_3oXB65rhx8c0NC5,,,,,40.2749939,-76.80390167,anonymous,EN,1,A2R0YYUAWNT7UD,1,27,1,5,7,2,2,,,,,,,,,2,3,3,3,4,2,3,2,1,1,1,4,5,4,2,4,5,5,5,3,1,,,C,
7/25/2019 20:17,7/25/2019 20:57,0,24.255.166.60,100,2371,1,7/25/2019 20:57,R_3I8pb6Wxh5znK8x,,,,,39.042099,-95.71869659,anonymous,EN,1,ALQPGVQZEZSUE,1,41,1,5,6,1,4,19.347,19.347,900.573,1,,,,,2,3,2,2,3,2,2,2,1,1,1,5,4,4,4,4,4,5,3,5,1,,,T1,
7/25/2019 20:52,7/25/2019 20:58,0,47.157.22.22,100,362,1,7/25/2019 20:58,R_T7V7i3eKrxhHgMF,,,,,33.83079529,-118.1125031,anonymous,EN,1,A1PUHCEBSOWETV,1,22,1,5,7,4,5,,,,,4.118,4.118,248.504,1,4,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,3,2,2,3,1,,,T2,
7/25/2019 19:16,7/25/2019 21:00,0,68.195.11.250,100,6218,1,7/25/2019 21:00,R_1DDehCdue57Q4xi,,,,,40.89489746,-74.01100159,anonymous,EN,1,A26TY8FHMJ183C,1,30,1,5,7,3,4,134.307,134.307,4990.969,1,,,,,5,5,2,5,2,5,2,2,1,1,1,4,5,2,5,5,3,2,2,3,1,,,T1,
7/25/2019 19:15,7/25/2019 21:04,0,100.12.206.157,100,6516,1,7/25/2019 21:04,R_2PnZTQ4G8cVRbtt,,,,,40.74839783,-73.86199951,anonymous,EN,1,AKSJ3C5O3V9RB,1,24,2,2,9,2,4,,,,,40.878,40.878,211.383,1,5,4,2,3,3,2,2,2,1,1,1,4,3,4,3,3,3,5,4,2,1,,FAKERS,T2,
7/25/2019 21:20,7/25/2019 21:44,0,168.224.160.23,100,1462,1,7/25/2019 21:44,R_3lPvHEYFKdXioOK,,,,,47,8,anonymous,EN,1,A2U83S62P8SZ6T,1,33,1,5,7,4,5,6.178,6.178,760.167,1,,,,,5,4,5,2,3,2,3,2,1,1,1,3,4,3,2,3,5,2,4,3,1,,,T1,
7/25/2019 21:32,7/25/2019 21:45,0,174.58.25.22,100,796,1,7/25/2019 21:45,R_1JJFeCvex4brvNf,,,,,27.3269043,-82.54329681,anonymous,EN,1,A16HSMUJ7C7QA7,1,65,2,5,6,1,3,,,,,0,0,206.753,0,2,2,5,2,4,5,3,3,1,1,1,4,5,5,5,3,5,2,4,5,1,,,T2,
7/25/2019 21:35,7/25/2019 21:48,0,122.183.171.130,100,732,1,7/25/2019 21:48,R_2uK74PMmhsjsV90,,,,,10.8170929,78.69848633,anonymous,EN,1,A21AVVEQUEX7DA,1,27,1,2,7,2,2,,,,,,,,,2,2,2,2,2,4,2,3,3,2,4,4,4,2,3,3,5,4,4,3,1,,poovitha1410@gmail.com,C,
7/25/2019 21:35,7/25/2019 22:10,0,122.183.167.86,100,2078,1,7/25/2019 22:10,R_aWpSoJfCFOiokE1,,,,,13.08459473,80.24841309,anonymous,EN,1,A20VJWCDIBKTZI,1,38,1,2,6,2,2,0,0,296.093,0,,,,,5,4,2,4,4,1,2,3,1,1,5,3,3,4,2,1,1,4,1,3,1,,jeyajothi23051997@gmail.com,T1,
7/25/2019 21:36,7/25/2019 22:18,0,122.174.206.154,100,2549,1,7/25/2019 22:18,R_3FVuEwKQsKzqvv0,,,,,13.08459473,80.24841309,anonymous,EN,1,A28A3HF3LSEIDT,1,25,2,2,7,2,2,,,,,0,0,247.009,0,3,3,2,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3,1,,njeyasri169@gmail.com,T2,
7/25/2019 21:54,7/25/2019 22:31,0,103.225.124.66,100,2218,1,7/25/2019 22:31,R_3L0Gm7qHRx7voj8,,,,,11.38020325,77.89440918,anonymous,EN,1,A2E6G3YGPG97B6,1,30,2,2,7,4,5,43.27,58.397,1569.924,4,,,,,2,4,1,5,3,2,4,5,3,3,3,3,3,4,2,4,1,2,4,2,1,,,T1,
7/25/2019 21:34,7/25/2019 22:48,0,183.83.205.55,100,4402,1,7/25/2019 22:48,R_2Sua7SSxyLgzp60,,,,,17.38409424,78.45639038,anonymous,EN,1,A2OAZPREKF6PQR,1,29,2,2,7,1,1,,,,,,,,,1,5,3,2,4,3,4,1,3,1,4,3,2,5,1,3,2,4,1,1,1,,,C,
7/25/2019 23:21,7/25/2019 23:27,0,171.49.190.198,100,341,1,7/25/2019 23:27,R_3h60m9r7y5s6JaX,,,,,13.08459473,80.24841309,anonymous,EN,1,A17DF2ZUXF4F0Q,1,25,1,2,6,2,2,,,,,,,,,2,3,3,3,3,2,2,2,3,3,2,2,3,2,2,2,2,2,1,2,1,,kowsalya27091997@gmail.com,C,
7/26/2019 10:09,7/26/2019 10:19,0,68.201.1.203,100,577,1,7/26/2019 10:19,R_3QxuaS3wvXZ81Xz,,,,,33.85809326,-98.57550049,anonymous,EN,1,A24ZKEJTS1O4IW,1,30,1,5,7,3,2,,,,,128.141,128.549,204.599,2,5,4,2,5,3,2,3,2,1,1,1,4,5,5,3,3,5,5,4,5,1,,,T2,
7/26/2019 10:16,7/26/2019 10:29,0,45.31.113.40,100,733,1,7/26/2019 10:29,R_1DC0TtrYQ7bsUBi,,,,,29.73730469,-95.39720154,anonymous,EN,1,A2YO837C0O1E91,1,29,2,5,6,2,5,,,,,,,,,2,4,2,3,4,2,4,2,1,1,1,3,3,4,5,4,4,4,5,3,1,,,C,
7/26/2019 10:08,7/26/2019 10:29,0,45.36.89.164,100,1269,1,7/26/2019 10:29,R_3O6By5xikUUwnlE,,,,,36.03219604,-79.8588028,anonymous,EN,1,A150GMV1YQWWB3,1,39,1,5,3,2,5,,,,,,,,,2,4,2,3,2,2,2,2,1,1,1,5,3,3,4,3,3,5,4,4,1,,,C,
7/26/2019 10:18,7/26/2019 10:31,0,173.91.133.199,100,813,1,7/26/2019 10:31,R_1QQ9g7InFHimk9j,,,,,41.1257019,-80.62770081,anonymous,EN,1,A3GW3MPLVGG7PZ,1,34,2,3,4,2,5,,,,,,,,,5,3,4,3,4,5,2,2,5,1,2,3,4,3,5,4,4,5,5,5,1,,,C,
7/26/2019 10:17,7/26/2019 10:33,0,112.133.236.115,100,971,1,7/26/2019 10:33,R_1dn76hARvP3NHlP,,,,,13.08459473,80.24841309,anonymous,EN,1,A1Z6F6EIUJFC6T,1,29,1,2,6,2,4,3.063,406.61,408.041,2,,,,,4,4,1,1,5,3,3,5,1,4,3,2,2,3,5,2,3,2,2,4,1,,,T1,
7/26/2019 10:12,7/26/2019 10:33,0,73.119.218.69,100,1285,1,7/26/2019 10:33,R_2CqzG6RiPUY3ZVG,,,,,43.01100159,-71.45709991,anonymous,EN,1,A3QSJY1FFN0N6V,1,36,2,5,6,5,5,14.969,15.404,527.016,2,,,,,5,3,2,3,4,5,2,3,1,1,1,5,3,5,3,3,3,5,5,3,1,,No,T1,
7/26/2019 10:09,7/26/2019 10:34,0,24.167.162.47,100,1470,1,7/26/2019 10:34,R_3CNJxMfsGCowiGs,,,,,36.03219604,-79.8588028,anonymous,EN,1,A19WXS1CLVLEEX,1,65,1,5,7,1,5,,,,,6.175,6.175,207.288,1,2,2,2,2,3,3,2,3,1,5,1,3,5,5,5,4,3,5,5,2,1,,,T2,
7/26/2019 10:09,7/26/2019 10:34,0,184.16.118.110,100,1486,1,7/26/2019 10:34,R_2SH6DSOojy9xhfA,,,,,41.34820557,-85.41419983,anonymous,EN,1,A2R02DYCDLY75U,1,40,2,5,7,5,4,,,,,18.47,18.47,224.301,1,2,3,2,3,2,2,2,2,1,1,1,2,3,2,3,3,3,4,4,3,1,,,T2,
7/26/2019 10:30,7/26/2019 10:34,0,68.119.43.1,100,262,1,7/26/2019 10:34,R_3NUndGm38IFBoUk,,,,,35.75320435,-81.32640076,anonymous,EN,1,A3FOKP72T5I4FR,1,41,2,5,7,2,5,,,,,,,,,2,3,2,5,3,5,4,3,1,2,3,3,5,5,5,5,3,2,3,3,1,,,C,
7/26/2019 10:13,7/26/2019 10:37,0,73.66.240.119,100,1426,1,7/26/2019 10:37,R_31ZR3CXJgVFMuaV,,,,,39.50799561,-121.4570999,anonymous,EN,1,A8028AFBBS29G,1,64,2,5,5,2,3,,,,,,,,,5,3,5,2,4,5,3,3,1,1,5,5,5,5,2,3,3,5,4,5,1,,,C,
7/26/2019 10:19,7/26/2019 10:37,0,73.167.18.130,100,1113,1,7/26/2019 10:37,R_3MgH2RsIWU6Nufr,,,,,41.56619263,-72.34410095,anonymous,EN,1,A1NMKXK04PZ6KK,1,39,1,5,7,3,3,20.019,20.019,836.505,1,,,,,5,4,4,5,4,2,4,5,4,3,4,4,4,3,3,1,3,2,2,5,1,,"way underpaid, should be ashamed",T1,
7/26/2019 10:12,7/26/2019 10:38,0,170.76.184.94,100,1564,1,7/26/2019 10:38,R_25X6cCoZdhxSQjY,,,,,30.55580139,-100.6306992,anonymous,EN,1,AIPHJXQEDNW9L,1,30,1,5,5,2,3,,,,,,,,,2,3,2,3,3,2,2,2,1,1,1,3,3,2,5,4,3,5,5,5,1,,,C,
7/26/2019 10:27,7/26/2019 10:38,0,76.204.63.194,100,647,1,7/26/2019 10:38,R_2pVOrAyaKhLjoT2,,,,,35.71090698,-78.65940094,anonymous,EN,1,AP7BOM5KUH8KV,1,31,1,5,7,2,5,,,,,,,,,2,3,2,2,2,2,2,2,1,1,1,2,4,2,4,4,3,3,5,3,1,,,C,
7/26/2019 10:16,7/26/2019 10:38,0,174.97.198.32,100,1355,1,7/26/2019 10:38,R_pS0zHN1lYtRzN6h,,,,,38.2131958,-84.54550171,anonymous,EN,1,A1OQIXAU1SEJ4P,1,32,2,5,6,2,5,,,,,69.12,209.254,210.167,2,5,3,2,3,3,2,2,1,1,1,1,3,3,5,3,4,3,2,4,3,1,,,T2,
7/26/2019 10:15,7/26/2019 10:42,0,71.207.19.184,100,1620,1,7/26/2019 10:42,R_2ygvTmEpPoyc371,,,,,40.0045929,-76.59470367,anonymous,EN,1,A27SMEOPKV84VI,1,37,2,5,5,4,2,10.984,10.984,611.757,1,,,,,2,4,2,3,4,2,2,1,1,2,1,3,3,3,2,5,4,5,4,5,1,,,T1,
7/26/2019 10:14,7/26/2019 10:44,0,100.12.237.5,100,1796,1,7/26/2019 10:44,R_1cTUntWYua4uAq9,,,,,40.76809692,-73.82910156,anonymous,EN,1,AJWES6SFIP3AT,1,36,1,4,7,3,4,,,,,18.93,18.93,236.232,1,2,3,3,3,2,2,2,3,1,1,1,3,2,4,4,4,3,4,5,4,1,,,T2,
7/26/2019 10:08,7/26/2019 10:44,0,173.48.165.229,100,2135,1,7/26/2019 10:44,R_1rqUdYw87axgX9p,,,,,41.90820313,-71.10310364,anonymous,EN,1,A2HG1N3BVQO6I,1,57,2,5,5,3,2,,,,,1.691,212.139,212.968,4,2,5,5,5,4,2,2,2,1,1,2,4,4,2,3,3,4,5,4,4,1,,,T2,
7/26/2019 10:15,7/26/2019 10:44,0,137.25.67.164,100,1748,1,7/26/2019 10:44,R_3kNzk43Y6AGhYf4,,,,,33.94320679,-117.9926987,anonymous,EN,1,A3VP27UUQ34OXK,1,56,2,5,6,6,4,9.981,9.981,988.535,1,,,,,2,3,2,2,2,1,5,5,2,5,4,5,2,5,5,5,3,2,4,2,1,,,T1,
7/26/2019 10:07,7/26/2019 10:44,0,70.32.0.134,100,2215,1,7/26/2019 10:44,R_SO9Zx5CG1l3cZwZ,,,,,39.0480957,-77.47280121,anonymous,EN,1,A38DC3BG1ZCVZ2,1,34,2,2,6,3,3,102.364,106.578,302.593,2,,,,,2,4,2,3,4,2,4,4,2,5,2,3,3,4,3,3,4,5,4,3,1,,,T1,
7/26/2019 10:11,7/26/2019 10:45,0,71.29.255.219,100,2045,1,7/26/2019 10:45,R_3dE6MSKdTZzAeof,,,,,38.62710571,-83.10559845,anonymous,EN,1,A1MTRZDRKNB9GV,1,57,2,5,6,2,2,,,,,,,,,2,2,5,5,4,2,2,2,1,2,4,4,5,5,1,1,3,1,5,5,1,,,C,
